User Name,Course Title,Quiz Score,Engagement Score,Assignment Grade,Overall Rating
Danielle Boone,Data Visualization with Matplotlib,78.0,57,58,73
Danielle Boone,Data Ethics,66.0,53,75,75
Danielle Boone,Monitoring and Logging,79.0,70,84,84
Danielle Boone,Quality Management,93.0,77,83,89
Danielle Boone,Smart Contracts Development,87.0,83,52,77
Danielle Boone,Cloud Support Fundamentals,96.0,82,63,84
Danielle Boone,Change Management Strategies,88.0,56,97,90
Danielle Boone,Tokenomics,98.0,77,82,91
Danielle Boone,Editing and Proofreading Techniques,57.0,59,82,75
Danielle Boone,AI in Robotics,54.0,69,51,64
Danielle Boone,Express.js,60.0,68,60,69
David Pineda,Data Cleaning & Preprocessing,83.0,78,52,75
David Pineda,Data Ethics,83.0,90,93,91
David Pineda,Data Analysis for Business Decisions,54.0,77,78,74
David Pineda,Data Analysis with Pandas,64.0,54,72,73
David Pineda,Data Visualization with Matplotlib,94.0,76,75,87
David Pineda,Computer Vision Applications,90.0,83,76,86
David Pineda,Responsive Web Design,66.0,84,96,85
David Pineda,Corporate Finance Essentials,94.0,74,55,80
David Pineda,Penetration Testing,91.0,73,87,90
David Pineda,App Monetization Strategies,63.0,79,58,70
David Pineda,Google Ads Fundamentals,67.0,75,76,78
David Pineda,Machine Learning Basics,97.0,54,85,89
Edward Quinn,Data Analysis for Business Decisions,71.0,89,61,75
Edward Quinn,Data Visualization with Matplotlib,72.0,58,56,71
Edward Quinn,Data Ethics,100.0,60,52,79
Edward Quinn,Data Cleaning & Preprocessing,85.0,96,70,84
Edward Quinn,Data Analysis with Pandas,90.0,73,56,78
Edward Quinn,JavaScript Frameworks Overview,63.0,100,90,84
Edward Quinn,HR Analytics,85.0,74,68,81
Edward Quinn,Business Process Modeling,67.0,65,81,78
Edward Quinn,Investing Fundamentals,72.0,56,60,72
Edward Quinn,Deployment & Hosting,74.0,89,95,88
Debbie Conley,Data Visualization with Matplotlib,90.0,70,90,90
Debbie Conley,Data Ethics,65.0,75,64,73
Debbie Conley,Data Cleaning & Preprocessing,76.0,99,66,80
Debbie Conley,Data Analysis with Pandas,100.0,53,67,84
Debbie Conley,Data Analysis for Business Decisions,70.0,80,81,81
Debbie Conley,Responsive Web Design,64.0,78,99,85
Debbie Conley,Supervised Learning,64.0,61,50,66
Debbie Conley,Android Development Basics,85.0,75,60,78
Debbie Conley,Affiliate Marketing,97.0,86,84,92
Debbie Conley,Web Application Security,60.0,71,85,78
Shari Chan,Data Analysis with Pandas,92.0,99,90,94
Shari Chan,Data Analysis for Business Decisions,81.0,79,68,80
Shari Chan,Data Visualization with Matplotlib,57.0,74,81,76
Shari Chan,Data Cleaning & Preprocessing,96.0,67,78,88
Shari Chan,Data Ethics,83.0,73,93,89
Shari Chan,Deployment & Hosting,92.0,93,98,96
Shari Chan,DevOps in the Cloud,98.0,59,87,91
Shari Chan,API Integration in Mobile Apps,70.0,96,53,73
Shari Chan,Blockchain Security,53.0,89,91,79
Shari Chan,Computer Vision Applications,82.0,62,75,81
Shari Chan,SEO Fundamentals,70.0,78,69,76
Shari Chan,Speech Recognition Technologies,76.0,98,62,78
Shari Chan,Performance Optimization for Mobile Apps,95.0,58,53,78
Alexandria Aguirre,Data Visualization with Matplotlib,65.0,89,66,75
Alexandria Aguirre,Data Analysis with Pandas,87.0,79,99,93
Alexandria Aguirre,Data Cleaning & Preprocessing,57.0,53,59,66
Alexandria Aguirre,Data Ethics,73.0,94,98,89
Alexandria Aguirre,Data Analysis for Business Decisions,70.0,51,65,72
Alexandria Aguirre,Ethics in AI,89.0,55,72,82
Alexandria Aguirre,Deployment & Hosting,52.0,62,80,72
Alexandria Aguirre,Infrastructure as Code,57.0,67,74,73
Alexandria Aguirre,Node.js,97.0,93,86,93
Alexandria Aguirre,Blogging for Beginners,79.0,68,58,75
Alexandria Aguirre,Azure Basics,75.0,65,94,86
Alexandria Aguirre,Visual Design Basics,100.0,79,84,92
Raymond Suarez,Data Cleaning & Preprocessing,98.0,56,51,78
Raymond Suarez,Data Visualization with Matplotlib,70.0,86,75,79
Raymond Suarez,Data Analysis for Business Decisions,51.0,56,72,69
Raymond Suarez,Data Analysis with Pandas,83.0,58,70,79
Raymond Suarez,Data Ethics,82.0,69,100,91
Raymond Suarez,Affiliate Marketing,91.0,58,96,91
Raymond Suarez,Business Process Modeling,62.0,52,84,76
Raymond Suarez,Introduction to Blockchain,60.0,52,95,79
Raymond Suarez,Mobile Testing Strategies,54.0,66,52,64
Raymond Suarez,Unsupervised Learning,60.0,91,67,74
Raymond Suarez,Responsive Design Principles,66.0,82,91,83
Adrian Keller,Data Ethics,79.0,67,99,89
Adrian Keller,Data Analysis with Pandas,93.0,57,99,93
Adrian Keller,Data Cleaning & Preprocessing,71.0,94,87,85
Adrian Keller,Data Analysis for Business Decisions,71.0,53,98,84
Adrian Keller,Data Visualization with Matplotlib,59.0,84,66,72
Adrian Keller,Responsive Design Principles,88.0,86,50,77
Adrian Keller,Troubleshooting Techniques,90.0,55,91,89
Adrian Keller,Statistical Analysis,81.0,94,56,77
Adrian Keller,Reinforcement Learning,73.0,83,96,87
Adrian Keller,ITIL Foundations,70.0,87,56,73
Tracy Colon,Data Visualization with Matplotlib,62.0,79,92,82
Tracy Colon,Data Analysis with Pandas,89.0,100,71,86
Tracy Colon,Data Cleaning & Preprocessing,81.0,57,95,87
Tracy Colon,Data Analysis for Business Decisions,80.0,87,81,85
Tracy Colon,Data Ethics,54.0,56,80,72
Tracy Colon,Introduction to Finance,72.0,85,56,73
Tracy Colon,Microservices in Cloud,67.0,71,96,84
Tracy Colon,Computer Vision Basics,92.0,92,60,82
Tracy Colon,Corporate Finance Essentials,78.0,99,76,84
Tracy Colon,Cloud Security Best Practices,74.0,97,54,74
Tracy Colon,SEO Best Practices,88.0,95,67,84
Tracy Colon,User Research Techniques,93.0,90,92,94
Michael Davis,Data Cleaning & Preprocessing,69.0,51,68,73
Michael Davis,Data Analysis for Business Decisions,88.0,93,96,94
Michael Davis,Data Analysis with Pandas,98.0,67,88,92
Michael Davis,Data Visualization with Matplotlib,70.0,79,57,72
Michael Davis,Data Ethics,73.0,83,98,88
Michael Davis,Azure Basics,52.0,72,82,74
Michael Davis,Google Ads Fundamentals,63.0,59,88,79
Michael Davis,Mobile Testing Strategies,75.0,77,60,75
Michael Davis,Conflict Resolution in HR,94.0,72,82,89
Michael Davis,Talent Acquisition Strategies,86.0,60,96,90
Michael Davis,Introduction to Business Analysis,63.0,59,97,82
Alexander Bennett,Data Analysis for Business Decisions,96.0,82,95,95
Alexander Bennett,Data Analysis with Pandas,86.0,82,89,89
Alexander Bennett,Data Ethics,70.0,79,63,74
Alexander Bennett,Data Visualization with Matplotlib,82.0,97,84,88
Alexander Bennett,Data Cleaning & Preprocessing,53.0,79,100,81
Alexander Bennett,Web Performance Optimization,74.0,53,82,80
Alexander Bennett,Introduction to DevOps,80.0,75,80,84
Alexander Bennett,JavaScript Frameworks Overview,74.0,50,77,78
Alexander Bennett,Financial Reporting Standards,84.0,59,75,82
Alexander Bennett,Interaction Design Principles,60.0,92,80,78
Alexander Bennett,Serverless Architecture,93.0,84,89,92
Alexander Bennett,Unsupervised Learning,89.0,61,76,84
Keith Mathis,Data Analysis for Business Decisions,87.0,64,84,86
Keith Mathis,Data Analysis with Pandas,52.0,77,63,68
Keith Mathis,Data Visualization with Matplotlib,81.0,56,91,86
Keith Mathis,Data Cleaning & Preprocessing,92.0,66,75,85
Keith Mathis,Data Ethics,67.0,66,83,79
Keith Mathis,Unity Basics,55.0,78,79,75
Keith Mathis,Time Management for Sales,69.0,81,73,78
Keith Mathis,Sales Fundamentals,75.0,54,91,84
Keith Mathis,API Development,99.0,71,64,84
Keith Mathis,Cloud Security Best Practices,95.0,99,100,98
Keith Mathis,Blockchain Use Cases,55.0,93,87,79
Keith Mathis,AI in Robotics,87.0,73,70,82
Keith Mathis,Negotiation Techniques,94.0,98,66,86
Keith Mathis,Hardware Repair Skills,53.0,68,77,72
Ralph Wallace,Data Analysis for Business Decisions,50.0,66,91,76
Ralph Wallace,Data Cleaning & Preprocessing,70.0,61,94,84
Ralph Wallace,Data Ethics,52.0,51,55,63
Ralph Wallace,Data Analysis with Pandas,57.0,58,67,69
Ralph Wallace,Data Visualization with Matplotlib,91.0,93,51,79
Ralph Wallace,Introduction to UI/UX Design,69.0,86,53,71
Ralph Wallace,Agile Methodologies,74.0,89,65,78
Ralph Wallace,Incident Response,78.0,58,93,86
Ralph Wallace,2D Game Development,73.0,84,98,88
Ralph Wallace,Model Evaluation,81.0,69,63,77
Ralph Wallace,Security in Cloud Computing,67.0,72,66,74
Ralph Wallace,Container Orchestration with Kubernetes,59.0,90,80,78
Ralph Wallace,Publishing Mobile Apps,88.0,63,65,80
Ralph Wallace,Introduction to AI,77.0,100,97,91
Ralph Wallace,Social Media Content Creation,83.0,76,62,78
Victoria Brown,Data Analysis with Pandas,69.0,71,58,72
Victoria Brown,Data Visualization with Matplotlib,54.0,77,62,68
Victoria Brown,Data Cleaning & Preprocessing,89.0,90,63,82
Victoria Brown,Data Ethics,73.0,89,69,79
Victoria Brown,Data Analysis for Business Decisions,54.0,83,75,73
Victoria Brown,Cryptocurrency Fundamentals,60.0,53,88,77
Victoria Brown,Containerization with Docker,91.0,71,53,77
Victoria Brown,Cryptography Basics,82.0,81,99,91
Victoria Brown,Web Application Security,62.0,70,88,80
Victoria Brown,Operating Systems Overview,97.0,59,79,88
Victoria Brown,Troubleshooting Techniques,93.0,91,85,91
Victoria Brown,Container Orchestration with Kubernetes,56.0,63,54,65
Victoria Brown,Incident Response,86.0,60,73,82
Victoria Brown,Game Monetization Strategies,98.0,58,95,93
Victoria Brown,Node.js,81.0,76,75,82
Natasha Mitchell,Data Analysis with Pandas,79.0,55,64,76
Natasha Mitchell,Data Cleaning & Preprocessing,85.0,78,81,86
Natasha Mitchell,Data Analysis for Business Decisions,84.0,70,94,89
Natasha Mitchell,Data Ethics,81.0,56,51,72
Natasha Mitchell,Data Visualization with Matplotlib,99.0,61,96,94
Natasha Mitchell,Performance Management Systems,65.0,79,76,77
Natasha Mitchell,Unreal Engine Basics,100.0,51,55,79
Natasha Mitchell,Model Evaluation,56.0,84,71,73
Natasha Mitchell,User Research Techniques,78.0,71,89,86
Natasha Mitchell,Natural Language Processing Techniques,100.0,53,90,92
Natasha Mitchell,Smart Contracts Development,60.0,92,58,70
Natasha Mitchell,Wireframing and Prototyping,85.0,67,52,75
Natasha Mitchell,Budgeting for Projects,57.0,50,57,65
Natasha Mitchell,DevOps in the Cloud,70.0,51,67,73
Natasha Mitchell,App Monetization Strategies,54.0,53,70,69
Tricia Kerr,Data Ethics,81.0,68,89,86
Tricia Kerr,Data Cleaning & Preprocessing,78.0,53,80,81
Tricia Kerr,Data Analysis with Pandas,75.0,81,86,84
Tricia Kerr,Data Analysis for Business Decisions,90.0,54,70,81
Tricia Kerr,Data Visualization with Matplotlib,62.0,52,73,72
Tricia Kerr,Troubleshooting Techniques,63.0,93,73,77
Tricia Kerr,RESTful Services,70.0,52,70,74
Tricia Kerr,DevOps in the Cloud,58.0,94,55,69
Tricia Kerr,Networking Basics,86.0,65,58,77
Tricia Kerr,Unsupervised Learning,73.0,76,90,85
Tricia Kerr,Content Marketing Strategies,82.0,85,83,86
Benjamin Alvarado,Data Ethics,63.0,57,84,77
Benjamin Alvarado,Data Cleaning & Preprocessing,93.0,98,57,82
Benjamin Alvarado,Data Visualization with Matplotlib,56.0,62,58,66
Benjamin Alvarado,Data Analysis with Pandas,88.0,76,57,78
Benjamin Alvarado,Data Analysis for Business Decisions,50.0,95,92,79
Benjamin Alvarado,Collaboration Tools in DevOps,81.0,50,62,75
Benjamin Alvarado,Closing Sales Strategies,96.0,71,59,81
Benjamin Alvarado,Introduction to Cloud Computing,59.0,75,95,81
Benjamin Alvarado,Design Thinking Process,83.0,68,60,77
Benjamin Alvarado,Social Media Content Creation,56.0,80,78,75
Benjamin Alvarado,Business Process Modeling,58.0,73,81,76
Curtis Martinez,Data Visualization with Matplotlib,77.0,72,56,74
Curtis Martinez,Data Cleaning & Preprocessing,54.0,75,61,68
Curtis Martinez,Data Ethics,92.0,61,65,81
Curtis Martinez,Data Analysis with Pandas,66.0,69,99,85
Curtis Martinez,Data Analysis for Business Decisions,52.0,64,50,62
Curtis Martinez,Customer Service Excellence,89.0,63,59,78
Curtis Martinez,Change Management Strategies,51.0,78,86,76
Curtis Martinez,Project Management Tools Overview,94.0,100,74,89
Curtis Martinez,Python for Data Science,86.0,67,70,81
Curtis Martinez,Interaction Design Principles,55.0,90,70,73
Curtis Martinez,Computer Vision Applications,85.0,100,96,93
Curtis Martinez,Digital Sales Techniques,93.0,87,67,85
Curtis Martinez,Design Tools Overview,85.0,73,69,81
Curtis Martinez,Social Media Marketing,58.0,81,86,78
Kimberly Smith,Data Analysis with Pandas,55.0,56,88,76
Kimberly Smith,Data Analysis for Business Decisions,59.0,52,66,69
Kimberly Smith,Data Visualization with Matplotlib,54.0,100,86,79
Kimberly Smith,Data Cleaning & Preprocessing,74.0,94,81,84
Kimberly Smith,Data Ethics,69.0,95,58,74
Kimberly Smith,Performance Management Systems,80.0,90,69,81
Kimberly Smith,HTML & CSS,82.0,78,87,87
Kimberly Smith,User Research Techniques,90.0,89,79,88
Kimberly Smith,Introduction to IT Support,93.0,74,58,80
Kimberly Smith,Introduction to AI,78.0,76,61,76
Kimberly Smith,Presentation Skills for Business Analysts,66.0,53,94,81
Kimberly Smith,Understanding Consumer Behavior,100.0,55,65,83
Kimberly Smith,Digital Sales Techniques,90.0,62,50,75
Kimberly Smith,Security in Cloud Computing,72.0,64,100,87
Kimberly Smith,Conversion Rate Optimization,72.0,74,83,82
Michael King,Data Visualization with Matplotlib,95.0,67,60,81
Michael King,Data Cleaning & Preprocessing,53.0,57,67,68
Michael King,Data Ethics,65.0,89,100,87
Michael King,Data Analysis with Pandas,97.0,73,86,91
Michael King,Data Analysis for Business Decisions,65.0,56,61,70
Michael King,Responsive Web Design,71.0,95,99,89
Michael King,Sales Fundamentals,84.0,79,62,79
Michael King,Graphic Design Basics for Content,79.0,53,97,87
Michael King,HTML & CSS,99.0,65,94,94
Michael King,Introduction to IT Support,50.0,77,75,71
Michael King,Quality Management,55.0,80,83,76
Michael King,Containerization with Docker,74.0,91,62,77
Jacob Anderson Jr.,Data Analysis for Business Decisions,60.0,80,64,71
Jacob Anderson Jr.,Data Ethics,65.0,53,75,74
Jacob Anderson Jr.,Data Visualization with Matplotlib,79.0,100,55,77
Jacob Anderson Jr.,Data Analysis with Pandas,92.0,53,93,90
Jacob Anderson Jr.,Data Cleaning & Preprocessing,93.0,76,88,91
Jacob Anderson Jr.,E-commerce Development Basics,92.0,64,55,78
Jacob Anderson Jr.,Automating Cloud Deployments,75.0,79,61,76
Jacob Anderson Jr.,Introduction to Human Resources,69.0,96,92,86
Jacob Anderson Jr.,Risk Management in Finance,78.0,70,60,75
Jacob Anderson Jr.,Git & GitHub,64.0,51,82,76
Jacob Anderson Jr.,Game Testing Techniques,70.0,98,87,85
Jacob Anderson Jr.,Deployment of ML Models,70.0,89,92,86
Jacob Anderson Jr.,Microservices in Cloud,66.0,52,76,75
Jacob Anderson Jr.,Speech Recognition Technologies,58.0,85,73,74
Jacob Anderson Jr.,Introduction to UI/UX Design,89.0,100,70,86
Mrs. Kathleen Beard,Data Ethics,50.0,68,70,69
Mrs. Kathleen Beard,Data Analysis with Pandas,69.0,81,58,73
Mrs. Kathleen Beard,Data Cleaning & Preprocessing,81.0,70,55,75
Mrs. Kathleen Beard,Data Analysis for Business Decisions,100.0,72,60,83
Mrs. Kathleen Beard,API Development,70.0,83,82,82
Mrs. Kathleen Beard,Security Awareness for IT Support,59.0,93,60,71
Mrs. Kathleen Beard,Model Evaluation,68.0,80,86,82
Mrs. Kathleen Beard,Git & GitHub,61.0,64,59,68
Mrs. Kathleen Beard,Conflict Resolution in HR,100.0,75,62,84
Mrs. Kathleen Beard,Digital Sales Techniques,59.0,55,82,75
Mrs. Kathleen Beard,Social Media Marketing,90.0,53,56,76
Mrs. Kathleen Beard,Interaction Design Principles,84.0,95,93,91
Mrs. Kathleen Beard,SEO for Content Creators,75.0,60,87,83
Jasmine Duffy,Data Cleaning & Preprocessing,84.0,74,92,89
Jasmine Duffy,Data Ethics,86.0,57,55,75
Jasmine Duffy,Data Analysis with Pandas,74.0,98,55,75
Jasmine Duffy,Data Visualization with Matplotlib,98.0,70,71,86
Jasmine Duffy,Data Analysis for Business Decisions,99.0,91,55,83
Jasmine Duffy,Git & GitHub,72.0,50,53,69
Jasmine Duffy,Model Evaluation,72.0,84,65,76
Jasmine Duffy,Podcasting Fundamentals,72.0,91,61,76
Jasmine Duffy,Time Series Analysis,57.0,59,74,72
Jasmine Duffy,Presentation Skills for Business Analysts,61.0,58,93,80
Jasmine Duffy,Incident Response,85.0,76,79,85
Jasmine Duffy,SEO for Content Creators,59.0,91,73,75
Jasmine Duffy,Risk Management in Finance,98.0,100,64,87
Jasmine Duffy,Version Control with Git,99.0,57,96,94
Jasmine Duffy,Hyperledger Basics,94.0,60,76,86
Donna Ortiz,Data Cleaning & Preprocessing,81.0,60,69,78
Donna Ortiz,Data Analysis for Business Decisions,58.0,51,90,77
Donna Ortiz,Data Ethics,67.0,64,88,81
Donna Ortiz,Data Analysis with Pandas,68.0,69,50,68
Donna Ortiz,Data Visualization with Matplotlib,94.0,95,83,91
Donna Ortiz,Content Strategy Development,82.0,61,59,75
Donna Ortiz,Project Management Tools Overview,96.0,72,53,79
Donna Ortiz,API Integration in Mobile Apps,92.0,70,84,89
Donna Ortiz,Usability Testing,87.0,100,55,80
Donna Ortiz,Time Management for Sales,98.0,88,77,90
Donna Ortiz,Ethics in AI,63.0,57,72,73
Phillip Henderson,Data Ethics,83.0,89,92,90
Phillip Henderson,Data Analysis with Pandas,94.0,91,75,88
Phillip Henderson,Data Analysis for Business Decisions,56.0,83,59,69
Phillip Henderson,Data Cleaning & Preprocessing,80.0,65,92,87
Phillip Henderson,Data Visualization with Matplotlib,55.0,52,58,65
Phillip Henderson,AI in Robotics,70.0,72,81,80
Phillip Henderson,Backend Development Fundamentals,77.0,74,70,79
Phillip Henderson,Performance Management Systems,81.0,94,84,87
Phillip Henderson,API Integration in Mobile Apps,62.0,100,87,82
Phillip Henderson,Negotiation Techniques,62.0,88,53,69
Phillip Henderson,Diversity and Inclusion Initiatives,86.0,83,92,91
Phillip Henderson,Time Management for Sales,75.0,77,51,72
Phillip Henderson,Networking Basics,74.0,61,54,71
Phillip Henderson,Reinforcement Learning,90.0,82,86,90
Heather Green,Data Analysis for Business Decisions,97.0,70,57,81
Heather Green,Data Visualization with Matplotlib,60.0,96,75,77
Heather Green,Data Ethics,58.0,82,91,80
Heather Green,Data Cleaning & Preprocessing,89.0,86,53,78
Heather Green,Data Analysis with Pandas,82.0,59,60,76
Heather Green,Risk Management in Cybersecurity,85.0,60,87,86
Heather Green,Mobile App Design,81.0,85,96,90
Heather Green,Git & GitHub,96.0,57,89,90
Heather Green,Corporate Finance Essentials,79.0,59,88,84
Heather Green,Introduction to Game Development,71.0,72,65,75
Heather Green,Infrastructure as Code,81.0,59,90,86
Heather Green,Android Development Basics,86.0,85,86,89
Heather Green,Diversity and Inclusion Initiatives,52.0,74,54,64
Heather Green,Containerization with Docker,96.0,67,64,83
Wesley Marquez,Data Analysis for Business Decisions,85.0,88,82,87
Wesley Marquez,Data Visualization with Matplotlib,99.0,69,60,83
Wesley Marquez,Data Cleaning & Preprocessing,70.0,68,68,75
Wesley Marquez,Data Analysis with Pandas,68.0,62,55,69
Wesley Marquez,Data Ethics,75.0,51,79,79
Wesley Marquez,Blockchain Use Cases,54.0,86,87,78
Wesley Marquez,Usability Testing,93.0,84,59,82
Wesley Marquez,Introduction to Machine Learning,95.0,60,52,77
Wesley Marquez,Cross-Platform Development with Flutter,58.0,58,93,79
Wesley Marquez,Tokenomics,96.0,87,77,89
Wesley Marquez,Presentation Skills for Business Analysts,85.0,63,99,91
Wesley Marquez,Progressive Web Apps (PWAs),99.0,95,74,90
Wesley Marquez,Azure Basics,98.0,57,90,92
Wesley Marquez,Google Cloud Platform Essentials,59.0,71,91,80
Wesley Marquez,Automating Cloud Deployments,66.0,98,67,76
Raymond Patton,Data Cleaning & Preprocessing,73.0,71,76,79
Raymond Patton,Data Analysis for Business Decisions,55.0,71,63,68
Raymond Patton,Data Analysis with Pandas,60.0,95,59,71
Raymond Patton,Data Ethics,85.0,66,75,83
Raymond Patton,Data Visualization with Matplotlib,80.0,77,70,80
Raymond Patton,Introduction to Machine Learning,90.0,99,57,81
Raymond Patton,Social Media Marketing,72.0,50,81,79
Raymond Patton,Social Media Content Creation,66.0,87,53,70
Raymond Patton,Computer Vision Applications,65.0,98,77,80
Raymond Patton,Design Thinking Process,89.0,76,69,83
Raymond Patton,Backend Development Fundamentals,57.0,70,89,78
Raymond Patton,Cryptocurrency Fundamentals,70.0,59,51,68
Raymond Patton,Understanding Consumer Behavior,85.0,98,53,78
Raymond Patton,Troubleshooting Techniques,77.0,96,69,81
Raymond Patton,Cross-Platform Development with Flutter,80.0,52,84,83
Jake Potter,Data Cleaning & Preprocessing,87.0,51,83,85
Jake Potter,Data Ethics,68.0,77,87,82
Jake Potter,Data Visualization with Matplotlib,79.0,97,67,81
Jake Potter,Data Analysis with Pandas,98.0,76,55,81
Jake Potter,Data Analysis for Business Decisions,81.0,64,98,89
Jake Potter,Sales Analytics,75.0,60,94,85
Jake Potter,Customer Service Skills for IT,99.0,83,57,83
Jake Potter,Node.js,65.0,52,66,71
Jake Potter,Brand Management Online,79.0,82,65,79
Jake Potter,HR Technology Tools,77.0,70,68,78
Jake Potter,Android Development Basics,100.0,91,96,98
Jason Larson,Data Analysis with Pandas,86.0,78,61,79
Jason Larson,Data Visualization with Matplotlib,95.0,81,71,86
Jason Larson,Data Ethics,55.0,89,64,71
Jason Larson,Data Cleaning & Preprocessing,79.0,83,76,83
Jason Larson,Data Analysis for Business Decisions,52.0,60,73,70
Jason Larson,Cross-Platform Development with Flutter,95.0,95,60,84
Jason Larson,Personal Finance Skills,99.0,84,61,84
Jason Larson,Cryptography Basics,92.0,54,90,89
Jason Larson,Project Management Tools Overview,84.0,58,91,87
Jason Larson,Consensus Algorithms,91.0,95,55,81
Jason Larson,Video Production Basics,84.0,51,74,80
Jason Larson,API Integration in Mobile Apps,61.0,50,74,72
Janet Clark,Data Analysis for Business Decisions,51.0,89,68,71
Janet Clark,Data Analysis with Pandas,60.0,95,86,81
Janet Clark,Data Cleaning & Preprocessing,99.0,58,64,83
Janet Clark,Data Ethics,100.0,91,86,94
Janet Clark,Data Visualization with Matplotlib,97.0,53,60,80
Janet Clark,Introduction to DevOps,97.0,65,64,83
Janet Clark,Labor Laws and Compliance,86.0,85,69,83
Janet Clark,User Interface Design for Mobile Apps,92.0,80,52,78
Janet Clark,Wireframing and Prototyping,51.0,75,71,70
Janet Clark,Financial Analysis Techniques,69.0,65,97,85
Lauren Kennedy,Data Cleaning & Preprocessing,56.0,59,65,68
Lauren Kennedy,Data Analysis for Business Decisions,93.0,97,95,96
Lauren Kennedy,Data Visualization with Matplotlib,97.0,87,97,97
Lauren Kennedy,Data Analysis with Pandas,87.0,58,98,91
Lauren Kennedy,Data Ethics,73.0,87,60,75
Lauren Kennedy,Big Data with Spark,98.0,59,80,88
Lauren Kennedy,Deployment of ML Models,74.0,76,68,77
Lauren Kennedy,DevOps in the Cloud,72.0,71,88,83
Lauren Kennedy,Performance Management Systems,72.0,92,96,88
Lauren Kennedy,Security Awareness for IT Support,83.0,60,61,76
Lauren Kennedy,Labor Laws and Compliance,88.0,77,82,87
Joseph French,Data Ethics,70.0,54,84,79
Joseph French,Data Analysis for Business Decisions,93.0,70,85,89
Joseph French,Data Visualization with Matplotlib,93.0,55,90,90
Joseph French,Data Cleaning & Preprocessing,57.0,82,98,82
Joseph French,Data Analysis with Pandas,54.0,88,88,78
Joseph French,Google Cloud Platform Essentials,85.0,77,96,91
Joseph French,Introduction to DevOps,68.0,58,65,72
Joseph French,Cloud Security Best Practices,75.0,83,95,88
Joseph French,Deployment & Hosting,79.0,68,100,89
Joseph French,Configuration Management with Ansible,98.0,80,58,83
Joseph French,Requirements Gathering Techniques,69.0,77,59,72
Joseph French,Monitoring and Logging,93.0,87,90,93
Joseph French,Reinforcement Learning,89.0,81,50,77
Chris Miranda,Data Cleaning & Preprocessing,99.0,69,61,83
Chris Miranda,Data Analysis for Business Decisions,74.0,70,91,85
Chris Miranda,Data Visualization with Matplotlib,57.0,58,60,67
Chris Miranda,Data Analysis with Pandas,76.0,98,99,91
Chris Miranda,Data Ethics,64.0,89,57,71
Chris Miranda,Cloud Cost Management,100.0,64,80,89
Chris Miranda,Web Accessibility Standards,73.0,62,60,73
Chris Miranda,Decentralized Applications (DApps),87.0,50,51,73
Chris Miranda,Collaboration Tools in DevOps,74.0,88,61,76
Chris Miranda,Introduction to Cloud Computing,60.0,86,57,70
Chris Miranda,Video Production Basics,54.0,52,53,63
Chris Miranda,Blockchain Security,55.0,67,85,76
Chris Miranda,AI in Robotics,85.0,87,66,82
Chris Miranda,Ethereum Development,78.0,78,65,78
Angela Sullivan,Data Visualization with Matplotlib,72.0,99,62,77
Angela Sullivan,Data Analysis with Pandas,90.0,70,91,90
Angela Sullivan,Data Cleaning & Preprocessing,66.0,83,97,85
Angela Sullivan,Data Analysis for Business Decisions,58.0,96,79,78
Angela Sullivan,Data Ethics,72.0,70,63,74
Angela Sullivan,Predictive Analytics,58.0,87,77,76
Angela Sullivan,Incident Response,62.0,73,51,67
Angela Sullivan,Design Thinking Process,79.0,54,65,76
Angela Sullivan,Understanding Financial Markets,83.0,65,90,87
Angela Sullivan,Virtual Reality Development,70.0,96,67,78
Arthur Elliott,Data Cleaning & Preprocessing,65.0,70,80,78
Arthur Elliott,Data Analysis for Business Decisions,97.0,56,94,92
Arthur Elliott,Data Ethics,60.0,81,55,68
Arthur Elliott,Data Analysis with Pandas,73.0,91,86,85
Arthur Elliott,Data Visualization with Matplotlib,100.0,69,81,90
Arthur Elliott,Container Orchestration with Kubernetes,80.0,70,63,77
Arthur Elliott,Hyperledger Basics,57.0,78,55,67
Arthur Elliott,HR Analytics,68.0,59,69,74
Arthur Elliott,Publishing Mobile Apps,59.0,92,100,85
Arthur Elliott,Project Management Tools Overview,86.0,62,92,88
Arthur Elliott,Ethics in AI,55.0,97,53,68
Arthur Elliott,Reinforcement Learning Techniques,70.0,86,75,79
Arthur Elliott,Investing Fundamentals,76.0,75,80,82
Arthur Elliott,Performance Optimization for Mobile Apps,94.0,59,95,92
Matthew Pena,Data Visualization with Matplotlib,61.0,86,73,75
Matthew Pena,Data Cleaning & Preprocessing,57.0,62,77,73
Matthew Pena,Data Analysis for Business Decisions,55.0,51,79,72
Matthew Pena,Data Ethics,66.0,72,91,82
Matthew Pena,Data Analysis with Pandas,95.0,67,55,79
Matthew Pena,Quality Management,57.0,56,70,70
Matthew Pena,User Research Techniques,53.0,94,95,81
Matthew Pena,Introduction to Blockchain,87.0,63,71,82
Matthew Pena,Risk Management in Cybersecurity,71.0,51,88,81
Matthew Pena,Containerization with Docker,83.0,70,89,87
Courtney Williams,Data Ethics,69.0,76,75,78
Courtney Williams,Data Cleaning & Preprocessing,91.0,74,99,94
Courtney Williams,Data Visualization with Matplotlib,85.0,97,80,87
Courtney Williams,Data Analysis for Business Decisions,59.0,71,59,68
Courtney Williams,Data Analysis with Pandas,57.0,94,58,70
Courtney Williams,Risk Management in Finance,90.0,56,66,80
Courtney Williams,Version Control with Git,77.0,58,64,75
Courtney Williams,Introduction to DevOps,56.0,62,79,73
